MovieId;TitleMovieLens;TitleIMDB;Date
1871;FriendoftheDeceasedA;Priyatelpokoynika;1997
1872;GoNow;Go Now;1995
1873;MisrablesLes;Misrables Les;1998
1874;StillBreathing;Still Breathing;1997
1875;Clockwatchers;Clockwatchers;1997
1876;DeepImpact;Deep Impact;1998
1877;LittleMen;Little Men;1997
1878;Woo;Woo;1998
1879;HangingGardenThe;Hanging Garden The;1997
1880;LawnDogs;Lawn Dogs;1997
1881;QuestforCamelot;Questfor Camelot;1998
1882;Godzilla;Godzilla;1998
1883;Bulworth;Bulworth;1998
1884;FearandLoathinginLasVegas;Fearand Loathingin Las Vegas;1998
1885;OppositeofSexThe;Oppositeof Sex The;1998
1886;IGottheHookUp;I Gotthe Hook Up;1998
1887;AlmostHeroes;Almost Heroes;1998
1888;HopeFloats;Hope Floats;1998
1889;Insomnia;Insomnia;1997
1890;LittleBoyBlue;Little Boy Blue;1997
1891;UglyThe;Ugly The;1997
1892;PerfectMurderA;Perfect Murder A;1998
1893;BeyondSilence;Jenseitsder Stille;1996
1894;SixDaysSevenNights;Six Days Seven Nights;1998
1895;CantHardlyWait;Cant Hardly Wait;1998
1896;CousinBette;Cousin Bette;1998
1897;HighArt;High Art;1998
1898;LandGirlsThe;Land Girls The;1998
1899;PassionintheDesert;Passioninthe Desert;1997
1900;ChildrenofHeavenTheBachehaYeAseman;Bacheha Yeaseman;1997
1901;DearJesse;Dear Jesse;1998
1902;DreamforanInsomniac;Dreamforan Insomniac;1996
1903;HavPlenty;Hav Plenty;1997
1904;HenryFool;Henry Fool;1997
1905;MarieBaieDesAnges;Marie Baiedes Anges;1997
1906;MrJealousy;Mr Jealousy;1997
1907;Mulan;Mulan;1998
1908;ResurrectionMan;Resurrection Man;1998
1909;XFilesFighttheFutureThe;X Files The;1998
1910;IWentDown;I Went Down;1997
1911;DoctorDolittle;Doctor Dolittle;1998
1912;OutofSight;Outof Sight;1998
1913;PicnicatHangingRock;Picnicat Hanging Rock;1975
1914;SmokeSignals;Smoke Signals;1998
1915;VoyagetotheBeginningoftheWorld;Viagemao Princpiodo Mundo;1997
1916;Buffalo;Buffalo;1998
1917;Armageddon;Armageddon;1998
1918;LethalWeapon;Lethal Weapon;1998
1919;Madeline;Madeline;1998
1920;SmallSoldiers;Small Soldiers;1998
1921;Pi;Pi;1998
1922;Whatever;Whatever;1998
1923;TheresSomethingAboutMary;Theres Something About Mary;1998
1924;PlanfromOuterSpace;Planfrom Outer Space;1959
1925;Wings;Wings;1927
1926;BroadwayMelodyThe;Broadway Melody The;1929
1927;AllQuietontheWesternFront;All Quietonthe Western Front;1930
1928;Cimarron;Cimarron;1931
1929;GrandHotel;Grand Hotel;1932
1930;Cavalcade;Cavalcade;1933
1931;MutinyontheBounty;Mutinyonthe Bounty;1935
1932;GreatZiegfeldThe;Great Ziegfeld The;1936
1933;LifeofmileZolaThe;Lifeof Emile Zola The;1937
1934;YouCantTakeItWithYou;You Cant Take Itwith You;1938
1935;HowGreenWasMyValley;How Green Was My Valley;1941
1936;MrsMiniver;Mrs Miniver;1942
1937;GoingMyWay;Going My Way;1944
1938;LostWeekendThe;Lost Weekend The;1945
1939;BestYearsofOurLivesThe;Best Yearsof Our Lives The;1946
1940;GentlemansAgreement;Gentlemans Agreement;1947
1941;Hamlet;Hamlet;1948
1942;AlltheKingsMen;Allthe Kings Men;1949
1943;GreatestShowonEarthThe;Greatest Showon Earth The;1952
1944;FromHeretoEternity;From Hereto Eternity;1953
1945;OntheWaterfront;Onthe Waterfront;1954
1946;Marty;Marty;1955
1947;WestSideStory;West Side Story;1961
1948;TomJones;Tom Jones;1963
1949;ManforAllSeasonsA;Manfor All Seasons A;1966
1950;IntheHeatoftheNight;Inthe Heatofthe Night;1967
1951;Oliver;Oliver;1968
1952;MidnightCowboy;Midnight Cowboy;1969
1953;FrenchConnectionThe;French Connection The;1971
1954;Rocky;Rocky;1976
1955;KramerVsKramer;Kramervs Kramer;1979
1956;OrdinaryPeople;Ordinary People;1980
1957;ChariotsofFire;Chariotsof Fire;1981
1958;TermsofEndearment;Termsof Endearment;1983
1959;OutofAfrica;Outof Africa;1985
1960;LastEmperorThe;Last Emperor The;1987
1961;RainMan;Rain Man;1988
1962;DrivingMissDaisy;Driving Miss Daisy;1989
1963;TaketheMoneyandRun;Takethe Moneyand Run;1969
1964;Klute;Klute;1971
1965;RepoMan;Repo Man;1984
1966;Metropolitan;Metropolitan;1990
1967;Labyrinth;Labyrinth;1986
1968;BreakfastClubThe;Breakfast Club The;1985
1969;NightmareonElmStreetPartFreddysRevengeA;Nightmareon Elm Street Part Freddys Revenge A;1985
1970;NightmareonElmStreetDreamWarriorsA;Nightmareon Elm Street Dream Warriors A;1987
1971;NightmareonElmStreetTheDreamMasterA;Nightmareon Elm Street The Dream Master A;1988
1972;NightmareonElmStreetTheDreamChildA;Nightmareon Elm Street The Dream Child A;1989
1973;FreddysDeadTheFinalNightmare;Freddys Dead The Final Nightmare;1991
1974;Fridaytheth;Fridaytheth;1980
1975;FridaythethPart;Fridaytheth Part;1981
1976;FridaythethPartD;Fridaytheth Part I I I;1982
1977;FridaythethTheFinalChapter;Fridaytheth The Final Chapter;1984
1978;FridaythethPartVANewBeginning;Fridaytheth A New Beginning;1985
1979;FridaythethPartVIJasonLives;Fridaytheth Part V I Jason Lives;1986
1980;FridaythethPartVIITheNewBlood;Fridaytheth Part V I I The New Blood;1988
1981;FridaythethPartVIIIJasonTakesManhattan;Fridaytheth Part V I I I Jason Takes Manhattan;1989
1982;Halloween;Halloween;1978
1983;HalloweenII;Halloween I I;1981
1984;HalloweenIIISeasonoftheWitch;Halloween I I I Seasonofthe Witch;1982
1985;HalloweenTheReturnofMichaelMyers;Halloween The Returnof Michael Myers;1988
1986;HalloweenTheRevengeofMichaelMyers;Halloween;1989
1987;PromNight;Prom Night;1980
1988;HelloMaryLouPromNightII;Hello Mary Lou Prom Night I I;1987
1989;PromNightIIITheLastKiss;Prom Night I I I The Last Kiss;1990
1990;PromNightIVDeliverUsFromEvil;Prom Night I V Deliver Usfrom Evil;1992
1991;ChildsPlay;Childs Play;1988
1992;ChildsPlay;Childs Play;1990
1993;ChildsPlay;Childs Play;1991
1994;Poltergeist;Poltergeist;1982
1995;PoltergeistIITheOtherSide;Poltergeist I I The Other Side;1986
1996;PoltergeistIII;Poltergeist I I I;1988
1997;ExorcistThe;Exorcist The;1973
1998;ExorcistIITheHeretic;Exorcist I I The Heretic;1977
1999;ExorcistIIIThe;Exorcist I I I The;1990
2000;LethalWeapon;Lethal Weapon;1987
2001;LethalWeapon;Lethal Weapon;1989
2002;LethalWeapon;Lethal Weapon;1992
2003;Gremlins;Gremlins;1984
2004;GremlinsTheNewBatch;Gremlins The New Batch;1990
2005;GooniesThe;Goonies The;1985
2006;MaskofZorroThe;Maskof Zorro The;1998
2007;PolishWedding;Polish Wedding;1998
2008;ThisWorldThentheFireworks;This World Thenthe Fireworks;1997
2009;SoylentGreen;Soylent Green;1973
2010;Metropolis;Metropolis;1927
2011;BacktotheFuturePartII;Backtothe Future Part I I;1989
2012;BacktotheFuturePartIII;Backtothe Future Part I I I;1990
2013;PoseidonAdventureThe;Poseidon Adventure The;1972
2014;FreakyFriday;Freaky Friday;1976
2015;AbsentMindedProfessorThe;Absent Minded Professor The;1961
2016;AppleDumplingGangRidesAgainThe;Apple Dumpling Gang Rides Again The;1979
2017;BabesinToyland;Babesin Toyland;1961
2018;Bambi;Bambi;1942
2019;SevenSamuraiTheMagnificentSevenShichininnosamurai;Shichininnosamurai;1954
2020;DangerousLiaisons;Dangerous Liaisons;1988
2021;Dune;Dune;1984
2022;LastTemptationofChristThe;Last Temptationof Christ The;1988
2023;GodfatherPartIIIThe;Godfather Part I I I The;1990
2024;RaptureThe;Rapture The;1991
2025;Lolita;Lolita;1997
2026;DisturbingBehavior;Disturbing Behavior;1998
2027;Mafia;Mafia;1996
2028;SavingPrivateRyan;Saving Private Ryan;1998
2029;BillysHollywoodScreenKiss;Billys Hollywood Screen Kiss;1998
2030;EastPalaceWestPalaceDonggongxigong;Donggongxigong;1996
2031;Duck;Million Dollar Duck The;1971
2032;BarefootExecutiveThe;Barefoot Executive The;1971
2033;BlackCauldronThe;Black Cauldron The;1985
2034;BlackHoleThe;Black Hole The;1979
2035;BlackbeardsGhost;Blackbeards Ghost;1968
2036;BlankCheck;Blank Check;1994
2037;Candleshoe;Candleshoe;1977
2038;CatfromOuterSpaceThe;Catfrom Outer Space The;1978
2039;Cheetah;Cheetah;1989
2040;ComputerWoreTennisShoesThe;Computer Wore Tennis Shoes The;1969
2041;Condorman;Condorman;1981
2042;DTheMightyDucks;D The Mighty Ducks;1994
2043;DarbyOGillandtheLittlePeople;Darby O Gillandthe Little People;1959
2044;DevilandMaxDevlinThe;Deviland Max Devlin The;1981
2045;FarOffPlaceA;Far Off Place A;1993
2046;FlightoftheNavigator;Flightofthe Navigator;1986
2047;GnomeMobileThe;Gnome Mobile The;1967
2048;GreatMouseDetectiveThe;Great Mouse Detective The;1986
2049;HappiestMillionaireThe;Happiest Millionaire The;1967
2050;HerbieGoesBananas;Herbie Goes Bananas;1980
2051;HerbieGoestoMonteCarlo;Herbie Goesto Monte Carlo;1977
2052;HocusPocus;Hocus Pocus;1993
2053;HoneyIBlewUptheKid;Honey I Blew Upthe Kid;1992
2054;HoneyIShrunktheKids;Honey I Shrunkthe Kids;1989
2055;HotLeadandColdFeet;Hot Leadand Cold Feet;1978
2056;InSearchoftheCastaways;In Searchofthe Castaways;1962
2057;IncredibleJourneyThe;Incredible Journey The;1963
2058;NegotiatorThe;Negotiator The;1998
2059;ParentTrapThe;Parent Trap The;1998
2060;BASEketball;B A S Eketball;1998
2061;FullTiltBoogie;Full Tilt Boogie;1997
2062;GovernessThe;Governess The;1998
2063;SeventhHeavenLeSeptimeciel;Septimeciel Le;1997
2064;RogerMe;Roger Me;1989
2065;PurpleRoseofCairoThe;Purple Roseof Cairo The;1985
2066;OutofthePast;Outofthe Past;1947
2067;DoctorZhivago;Doctor Zhivago;1965
2068;FannyandAlexander;Fannyoch Alexander;1982
2069;TriptoBountifulThe;Tripto Bountiful The;1985
2070;TenderMercies;Tender Mercies;1983
2071;AndtheBandPlayedOn;Andthe Band Played On T V;1993
2072;burbsThe;burbs The;1989
2073;Fandango;Fandango;1985
2074;NightPorterTheIlPortieredinotte;Portieredinotte Il;1974
2075;Mephisto;Mephisto;1981
2076;BlueVelvet;Blue Velvet;1986
2077;JourneyofNattyGannThe;Journeyof Natty Gann The;1985
2078;JungleBookThe;Jungle Book The I;1967
2079;Kidnapped;Kidnapped;1960
2080;LadyandtheTramp;Ladyandthe Tramp;1955
2081;LittleMermaidThe;Little Mermaid The;1989
2082;MightyDucksThe;Mighty Ducks The;1992
2083;MuppetChristmasCarolThe;Muppet Christmas Carol The;1992
2084;Newsies;Newsies;1992
2085;Dalmatians;One Hundredand One Dalmatians;1961
2086;OneMagicChristmas;One Magic Christmas;1985
2087;PeterPan;Peter Pan;1953
2088;Popeye;Popeye;1980
2089;RescuersDownUnderThe;Rescuers Down Under The;1990
2090;RescuersThe;Rescuers The;1977
2091;ReturnfromWitchMountain;Returnfrom Witch Mountain;1978
2092;ReturnofJafarThe;Returnof Jafar The V;1994
2093;ReturntoOz;Returnto Oz;1985
2094;RocketeerThe;Rocketeer The;1991
2095;ShaggyDAThe;Shaggy D A The;1976
2096;SleepingBeauty;Sleeping Beauty;1959
2097;SomethingWickedThisWayComes;Something Wicked This Way Comes;1983
2098;SonofFlubber;Sonof Flubber;1963
2099;SongoftheSouth;Songofthe South;1946
2100;Splash;Splash;1984
2101;SquantoAWarriorsTale;Squanto A Warriors Tale;1994
2102;SteamboatWillie;Steamboat Willie;1928
2103;TallTale;Tall Tale;1995
2104;Tex;Tex;1982
2105;Tron;Tron;1982
2106;SwingKids;Swing Kids;1993
2107;HalloweenH;Halloween H Years Later;1998
2108;LAStory;L A Story;1991
2109;JerkThe;Jerk The;1979
2110;DeadMenDontWearPlaid;Dead Men Dont Wear Plaid;1982
2111;ManwithTwoBrainsThe;Manwith Two Brains The;1983
2112;GrandCanyon;Grand Canyon;1991
2113;GraveyardShift;Graveyard Shift;1990
2114;OutsidersThe;Outsiders The;1983
2115;IndianaJonesandtheTempleofDoom;Indiana Jonesandthe Templeof Doom;1984
2116;LordoftheRingsThe;Lordofthe Rings The;1978
2117;NineteenEightyFour;Nineteen Eighty Four;1984
2118;DeadZoneThe;Dead Zone The;1983
2119;MaximumOverdrive;Maximum Overdrive;1986
2120;NeedfulThings;Needful Things;1993
2121;Cujo;Cujo;1983
2122;ChildrenoftheCorn;Childrenofthe Corn;1984
2123;AllDogsGotoHeaven;All Dogs Goto Heaven;1989
2124;AddamsFamilyThe;Addams Family The;1991
2125;EverAfterACinderellaStory;Ever After;1998
2126;SnakeEyes;Snake Eyes;1998
2127;FirstLoveLastRites;First Love Last Rites;1997
2128;SafeMen;Safe Men;1998
2129;SaltmenofTibetThe;Salzmnnervon Tibet Die;1997
2130;AtlanticCity;Atlantic City;1980
2131;AutumnSonataHstsonaten;Hstsonaten;1978
2132;WhosAfraidofVirginiaWoolf;Whos Afraidof Virginia Woolf;1966
2133;AdventuresinBabysitting;Adventuresin Babysitting;1987
2134;WeirdScience;Weird Science;1985
2135;DoctorDolittle;Doctor Dolittle;1967
2136;NuttyProfessorThe;Nutty Professor The;1963
2137;CharlottesWeb;Charlottes Web;1973
2138;WatershipDown;Watership Down;1978
2139;SecretofNIMHThe;Secretof N I M H The;1982
2140;DarkCrystalThe;Dark Crystal The;1982
2141;AmericanTailAn;American Tail An;1986
2142;AmericanTailFievelGoesWestAn;American Tail Fievel Goes West An;1991
2143;Legend;Legend;1985
2144;SixteenCandles;Sixteen Candles;1984
2145;PrettyinPink;Prettyin Pink;1986
2146;StElmosFire;St Elmos Fire;1985
2147;ClanoftheCaveBearThe;Clanofthe Cave Bear The;1986
2148;House;House;1986
2149;HouseIITheSecondStory;House I I The Second Story;1987
2150;GodsMustBeCrazyThe;Gods Must Be Crazy The;1980
2151;GodsMustBeCrazyIIThe;Gods Must Be Crazy I I The;1989
2152;AirBudGoldenReceiver;Air Bud Golden Receiver;1998
2153;AvengersThe;Avengers The;1998
2154;HowStellaGotHerGrooveBack;How Stella Got Her Groove Back;1998
2155;SlumsofBeverlyHillsThe;Slumsof Beverly Hills;1998
2156;BestManTheIlTestimonedellosposo;Testimonedellosposo Il;1998
2157;ChambermaidontheTitanicThe;Femmedechambredu Titanic La;1997
2158;HenryPortraitofaSerialKillerPart;Henry Portraitofa Serial Killer Part;1998
2159;HenryPortraitofaSerialKiller;Henry Portraitofa Serial Killer;1986
2160;RosemarysBaby;Rosemarys Baby;1968
2161;NeverEndingStoryThe;Unendliche Geschichte Die;1984
2162;NeverEndingStoryIITheNextChapterThe;Never Ending Story I I The Next Chapter The;1990
2163;AttackoftheKillerTomatoes;Attackofthe Killer Tomatoes;1978
2164;SurfNazisMustDie;Surf Nazis Must Die;1987
2165;YourFriendsandNeighbors;Your Friends Neighbors;1998
2166;ReturntoParadise;Returnto Paradise;1998
2167;Blade;Blade;1998
2168;DancewithMe;Dancewith Me;1998
2169;DeadManonCampus;Dead Manon Campus;1998
2170;WrongfullyAccused;Wrongfully Accused;1998
2171;NextStopWonderland;Next Stop Wonderland;1998
2172;StrikeakaAllIWannaDoTheHairyBird;Strike;1998
2173;NavigatorAMediaevalOdysseyThe;Navigator A Mediaeval Odyssey The;1988
2174;Beetlejuice;Beetle Juice;1988
2175;DjVu;Dj Vu;1997
2176;Rope;Rope;1948
2177;FamilyPlot;Family Plot;1976
2178;Frenzy;Frenzy;1972
2179;Topaz;Topaz;1969
2180;TornCurtain;Torn Curtain;1966
2181;Marnie;Marnie;1964
2182;WrongManThe;Wrong Man The;1956
2183;ManWhoKnewTooMuchThe;Man Who Knew Too Much The;1956
2184;TroublewithHarryThe;Troublewith Harry The;1955
2185;IConfess;I Confess;1953
2186;StrangersonaTrain;Strangersona Train;1951
2187;StageFright;Stage Fright;1950
2188;;;1998
2189;IMarriedAStrangePerson;I Marrieda Strange Person;1997
2190;WhyDoFoolsFallInLove;Why Do Fools Fallin Love;1998
2191;MerryWarA;Keepthe Aspidistra Flying;1997
2192;SeetheSeaRegardelamer;Regardelamer;1997
2193;Willow;Willow;1988
2194;UntouchablesThe;Untouchables The;1987
2195;DirtyWork;Dirty Work;1998
2196;KnockOff;Knock Off;1998
2197;Firelight;Firelight;1997
2198;Modulations;Modulations;1998
2199;Phoenix;Phoenix;1998
2200;UnderCapricorn;Under Capricorn;1949
2201;ParadineCaseThe;Paradine Case The;1947
2202;Lifeboat;Lifeboat;1944
2203;ShadowofaDoubt;Shadowofa Doubt;1943
2204;Saboteur;Saboteur;1942
2205;MrMrsSmith;Mr Mrs Smith;1941
2206;Suspicion;Suspicion;1941
2207;JamaicaInn;Jamaica Inn;1939
2208;LadyVanishesThe;Lady Vanishes The;1938
2209;YoungandInnocent;Youngand Innocent;1937
2210;Sabotage;Sabotage;1936
2211;SecretAgent;Secret Agent;1936
2212;ManWhoKnewTooMuchThe;Man Who Knew Too Much The;1934
2213;WaltzesfromVienna;Waltzesfrom Vienna;1934
2214;NumberSeventeen;Number Seventeen;1932
2215;RichandStrange;Richand Strange;1931
2216;SkinGameThe;Skin Game The;1931
2217;ElstreeCalling;Elstree Calling;1930
2218;JunoandPaycock;Junoandthe Paycock;1930
2219;Murder;Murder;1930
2220;ManxmanThe;Manxman The;1929
2221;Blackmail;Blackmail;1929
2222;Champagne;Champagne;1928
2223;FarmersWifeThe;Farmers Wife The;1928
2224;Downhill;Downhill;1927
2225;EasyVirtue;Easy Virtue;1928
2226;RingThe;Ring The I;1927
2227;LodgerThe;Lodger The;1927
2228;MountainEagleThe;Mountain Eagle The;1926
2229;PleasureGardenThe;Pleasure Garden The;1925
2230;AlwaysTellYourWife;Always Tell Your Wife;1923
2231;Rounders;Rounders;1998
2232;Cube;Cube;1997
2233;DiggingtoChina;Diggingto China;1998
2234;LetsTalkAboutSex;Lets Talk About Sex I;1998
2235;OneMansHero;One Mans Hero;1999
2236;SimonBirch;Simon Birch;1998
2237;WithoutLimits;Without Limits;1998
2238;SevenBeautiesPasqualinoSettebellezze;Pasqualino Settebellezze;1975
2239;SweptAwayTravoltidauninsolitodestinonellazzurromaredAgosto;Travoltidauninsolitodestinonellazzurromaredagosto;1974
2240;MyBodyguard;My Bodyguard;1980
2241;Class;Class;1983
2242;GrandviewUSA;Grandview U S A;1984
2243;BroadcastNews;Broadcast News;1987
2244;AllnighterThe;Allnighter The;1987
2245;WorkingGirl;Working Girl;1988
2246;StarsandBars;Starsand Bars;1988
2247;MarriedtotheMob;Marriedtothe Mob;1988
2248;SayAnything;Say Anything;1989
2249;MyBlueHeaven;My Blue Heaven I;1990
2250;MenDontLeave;Men Dont Leave;1990
2251;CabinetofDrRamirezThe;Cabinetof Dr Ramirez The;1991
2252;Hero;Hero I;1992
2253;Toys;Toys;1992
2254;Choices;Choices;1981
2255;YoungDoctorsinLove;Young Doctorsin Love;1982
2256;Parasite;Parasite;1982
2257;NoSmallAffair;No Small Affair;1984
2258;MasterNinjaI;Master The;1984
2259;BlameItonRio;Blame Iton Rio;1984
2260;Wisdom;Wisdom;1986
2261;OneCrazySummer;One Crazy Summer;1986
2262;AboutLastNight;About Last Night;1986
2263;SeventhSignThe;Seventh Sign The;1988
2264;WereNoAngels;Were No Angels;1989
2265;NothingButTrouble;Nothing But Trouble;1991
2266;ButchersWifeThe;Butchers Wife The;1991
2267;MortalThoughts;Mortal Thoughts;1991
2268;FewGoodMenA;Few Good Men A;1992
2269;IndecentProposal;Indecent Proposal;1993
2270;CenturyofCinemaA;Centuryof Cinema A;1994
2271;PermanentMidnight;Permanent Midnight;1998
2272;OneTrueThing;One True Thing;1998
2273;RushHour;Rush Hour;1998
2274;LiliansStory;Lilians Story;1995
2275;SixStringSamurai;Six String Samurai;1998
2276;SoldiersDaughterNeverCriesA;Soldiers Daughter Never Cries A;1998
2277;SomewhereintheCity;Somewhereinthe City;1998
2278;Ronin;Ronin;1998
2279;UrbanLegend;Urban Legend;1998
2280;ClayPigeons;Clay Pigeons;1998
2281;MonumentAve;Snitch;1998
2282;Pecker;Pecker;1998
2283;ShelteringSkyThe;Sheltering Sky The;1990
2284;BanditQueen;Bandit Queen;1994
2285;If;If;1968
2286;FiendishPlotofDrFuManchuThe;Fiendish Plotof Dr Fu Manchu The;1980
2287;Them;Them;1954
2288;ThingThe;Thing The;1982
2289;PlayerThe;Player The;1992
2290;StardustMemories;Stardust Memories;1980
2291;EdwardScissorhands;Edward Scissorhands;1990
2292;OvernightDelivery;Overnight Delivery;1998
2293;Shadrach;Shadrach;1998
2294;Antz;Antz;1998
2295;ImpostorsThe;Impostors The;1998
2296;NightattheRoxburyA;Nightatthe Roxbury A;1998
2297;WhatDreamsMayCome;What Dreams May Come;1998
2298;Strangeland;Strangeland;1998
2299;BattleoftheSexesThe;Battleofthe Sexes The;1959
2300;ProducersThe;Producers The;1968
2301;HistoryoftheWorldPartI;Historyofthe World Part I;1981
2302;MyCousinVinny;My Cousin Vinny;1992
2303;Nashville;Nashville;1975
2304;LoveIstheDevil;Love Isthe Devil Studyfora Portraitof Francis Bacon;1998
2305;Slam;Slam;1998
2306;HolyMan;Holy Man;1998
2307;OneToughCop;One Tough Cop;1998
2308;Detroit;Detroit;1973
2309;InheritorsTheDieSiebtelbauern;Siebtelbauern Die;1998
2310;MightyThe;Mighty The;1998
2311;;;1984
2312;ChildrenofaLesserGod;Childrenofa Lesser God;1986
2313;ElephantManThe;Elephant Man The;1980
2314;Beloved;Beloved I;1998
2315;BrideofChucky;Brideof Chucky;1998
2316;PracticalMagic;Practical Magic;1998
2317;AlarmistThe;Life During Wartime;1997
2318;Happiness;Happiness;1998
2319;ReachtheRock;Reachthe Rock;1998
2320;AptPupil;Apt Pupil;1998
2321;Pleasantville;Pleasantville;1998
2322;Soldier;Soldier I;1998
2323;CruiseThe;Cruise The;1998
2324;LifeIsBeautifulLaVitabella;Life Is Beautiful;2000
2325;Orgazmo;Orgazmo;1997
2326;ShatteredImage;Shattered Image;1998
2327;TalesfromtheDarksideTheMovie;Talesfromthe Darkside The Movie;1990
2328;Vampires;Vampires;1998
2329;AmericanHistoryX;American History X;1998
2330;HandsonaHardBody;Handsona Hard Body The Documentary;1997
2331;LivingOutLoud;Living Out Loud;1998
2332;Belly;Belly;1998
2333;GodsandMonsters;Godsand Monsters;1998
2334;SiegeThe;Siege The I;1998
2335;WaterboyThe;Waterboy The;1998
2336;Elizabeth;Elizabeth;1998
2337;VelvetGoldmine;Velvet Goldmine;1998
2338;IStillKnowWhatYouDidLastSummer;I Still Know What You Did Last Summer;1998
2339;IllBeHomeForChristmas;Ill Be Homefor Christmas;1998
2340;MeetJoeBlack;Meet Joe Black;1998
2341;DancingatLughnasa;Dancingat Lughnasa;1998
2342;HardCoreLogo;Hard Core Logo;1996
2343;NakedManThe;Naked Man The;1998
2344;RunawayTrain;Runaway Train;1985
2345;DesertBloom;Desert Bloom;1986
2346;StepfordWivesThe;Stepford Wives The;1975
2347;PopeofGreenwichVillageThe;Popeof Greenwich Village The;1984
2348;SidandNancy;Sidand Nancy;1986
2349;MonaLisa;Mona Lisa;1986
2350;HeartCondition;Heart Condition;1990
2351;NightsofCabiriaLeNottidiCabiria;Nottidi Cabiria Le;1957
2352;BigChillThe;Big Chill The;1983
2353;EnemyoftheState;Enemyofthe State;1998
2354;RugratsMovieThe;Rugrats Movie The;1998
2355;BugsLifeA;Bugs Life A;1998
2356;Celebrity;Celebrity;1998
2357;CentralStationCentraldoBrasil;Centraldo Brasil;1998
2358;Savior;Savior;1998
2359;WakingNedDevine;Waking Ned;1998
2360;CelebrationTheFesten;Festen;1998
2361;PinkFlamingos;Pink Flamingos;1972
2362;GlenorGlenda;Glenor Glenda;1953
2363;GodzillaGojira;Gojira;1954
2364;GodzillaGojira;Gojira;1984
2365;KingKongvsGodzillaKingukongutaiGojira;Kingu Kongutai Gojira;1962
2366;KingKong;King Kong;1933
2367;KingKong;King Kong;1976
2368;KingKongLives;King Kong Lives;1986
2369;DesperatelySeekingSusan;Desperately Seeking Susan;1985
2370;EmeraldForestThe;Emerald Forest The;1985
2371;Fletch;Fletch;1985
2372;FletchLives;Fletch Lives;1989
2373;RedSonja;Red Sonja;1985
2374;GungHo;Gung Ho;1986
2375;MoneyPitThe;Money Pit The;1986
2376;ViewtoaKillA;Viewtoa Kill A;1985
2377;Lifeforce;Lifeforce;1985
2378;PoliceAcademy;Police Academy;1984
2379;PoliceAcademyTheirFirstAssignment;Police Academy Their First Assignment;1985
2380;PoliceAcademyBackinTraining;Police Academy Backin Training;1986
2381;PoliceAcademyCitizensonPatrol;Police Academy Citizenson Patrol;1987
2382;PoliceAcademyAssignment;Police Academy Assignment Miami Beach;1988
2383;PoliceAcademyCityUnderSiege;Police Academy City Under Siege;1989
2384;BabePigintheCity;Babe Piginthe City;1998
2385;HomeFries;Home Fries;1998
2386;JerrySpringerRingmaster;Ringmaster;1998
2387;VeryBadThings;Very Bad Things;1998
2388;SteamTheTurkishBathHamam;Hamam;1997
2389;Psycho;Psycho;1998
2390;LittleVoice;Little Voice;1998
2391;SimplePlanA;Simple Plan A;1998
2392;JackFrost;Jack Frost;1998
2393;StarTrekInsurrection;Star Trek Insurrection;1998
2394;PrinceofEgyptThe;Princeof Egypt The;1998
2395;Rushmore;Rushmore;1998
2396;ShakespeareinLove;Shakespearein Love;1998
2397;MassAppeal;Mass Appeal;1984
2398;MiracleonthStreet;Miracleonth Street;1947
2399;SantaClausTheMovie;Santa Claus;1985
2400;Prancer;Prancer;1989
2401;PaleRider;Pale Rider;1985
2402;RamboFirstBloodPartII;Rambo First Blood Part I I;1985
2403;FirstBlood;First Blood;1982
2404;RamboIII;Rambo I I I;1988
2405;JeweloftheNileThe;Jewelofthe Nile The;1985
2406;RomancingtheStone;Romancingthe Stone;1984
2407;Cocoon;Cocoon;1985
2408;CocoonTheReturn;Cocoon The Return;1988
2409;RockyII;Rocky I I;1979
2410;RockyIII;Rocky I I I;1982
2411;RockyIV;Rocky I V;1985
2412;RockyV;Rocky V;1990
2413;Clue;Clue;1985
2414;YoungSherlockHolmes;Young Sherlock Holmes;1985
2415;VioletsAreBlue;Violets Are Blue;1986
2416;BacktoSchool;Backto School;1986
2417;Heartburn;Heartburn;1986
2418;NothinginCommon;Nothingin Common;1986
2419;Extremities;Extremities;1986
2420;KarateKidThe;Karate Kid The;1984
2421;KarateKidPartIIThe;Karate Kid Part I I The;1986
2422;KarateKidIIIThe;Karate Kid Part I I I The;1989
2423;ChristmasVacation;Christmas Vacation;1989
2424;YouveGotMail;Youve Got Mail;1998
2425;GeneralThe;General The;1998
2426;TheoryofFlightThe;Theoryof Flight The;1998
2427;ThinRedLineThe;Thin Red Line The;1998
2428;FacultyThe;Faculty The;1998
2429;MightyJoeYoung;Mighty Joe Young;1998
2430;MightyJoeYoung;Mighty Joe Young;1949
2431;PatchAdams;Patch Adams;1998
2432;Stepmom;Stepmom;1998
2433;CivilActionA;Civil Action A;1998
2434;DownintheDelta;Downinthe Delta;1998
2435;Hurlyburly;Hurlyburly;1998
2436;TeawithMussolini;Teawith Mussolini;1999
2437;Wilde;Wilde;1997
2438;OutsideOzona;Outside Ozona;1998
2439;Affliction;Affliction;1997
2440;AnotherDayinParadise;Another Dayin Paradise;1997
2441;HiLoCountryThe;Hi Lo Country The;1998
2442;HilaryandJackie;Hilaryand Jackie;1998
2443;PlayingbyHeart;Playingby Heart;1998
2444;TwentyFourSeven;Twenty Four Seven;1997
